ID,Run,Sequence_Length,Graph_Type,MSE,Predicted_Values,True_Values,Rescaled_Errors,Normalized_Errors
30,4,5,gnn_learned,982.3506,"[6679.579795837402, 3123.5150718688965, 1553.717448234558, 6952.285484313965, 5750.411128997803, 4548.422210693359, 3114.572021484375, 9555.320739746094, 1505.6612243652344, 7044.765060424805]","[6791.0, 6512.0, 3168.0, 3785.0, 7372.0, 5195.0, 7011.0, 2500.0, 292.0, 7761.0]","[-111.42020416259766, -3388.4849281311035, -1614.282551765442, 3167.285484313965, -1621.5888710021973, -646.5777893066406, -3896.427978515625, 7055.320739746094, 1213.6612243652344, -716.2349395751953]","[-1.1980667114257812, -36.43532180786133, -16.305885314941406, 32.652427673339844, -16.717411041259766, -6.5977325439453125, -40.587791442871094, 70.55320739746094, 12.642304420471191, -7.3838653564453125]"
30,5,5,gnn_learned,981.7875,"[6531.583839416504, 3118.5905532836914, 1169.2311115264893, 6598.397407531738, 5153.4953956604, 4572.023124694824, 2779.0548706054688, 9197.159576416016, 1501.8838500976562, 6898.726303100586]","[6791.0, 6512.0, 3168.0, 3785.0, 7372.0, 5195.0, 7011.0, 2500.0, 292.0, 7761.0]","[-259.4161605834961, -3393.4094467163086, -1998.7688884735107, 2813.3974075317383, -2218.5046043395996, -622.9768753051758, -4231.945129394531, 6697.159576416016, 1209.8838500976562, -862.2736968994141]","[-2.7894210815429688, -36.48827362060547, -20.189584732055664, 29.00409698486328, -22.87118148803711, -6.356906890869141, -44.082763671875, 66.97159576416016, 12.602956771850586, -8.889419555664062]"
30,6,5,gnn_learned,1003.66943,"[6804.12353515625, 3274.88911819458, 1293.0010328292847, 7040.000061035156, 5515.323482513428, 4737.673645019531, 2730.265869140625, 9406.254577636719, 1507.0823974609375, 7195.383995056152]","[6791.0, 6512.0, 3168.0, 3785.0, 7372.0, 5195.0, 7011.0, 2500.0, 292.0, 7761.0]","[13.12353515625, -3237.11088180542, -1874.9989671707153, 3255.0000610351562, -1856.6765174865723, -457.32635498046875, -4280.734130859375, 6906.254577636719, 1215.0823974609375, -565.6160049438477]","[0.14111328125, -34.80764389038086, -18.93938446044922, 33.55670166015625, -19.140995025634766, -4.666595458984375, -44.590980529785156, 69.06254577636719, 12.657108306884766, -5.831092834472656]"
30,7,5,gnn_learned,951.8456,"[6439.477142333984, 3031.3416786193848, 1210.4894514083862, 6854.609077453613, 5819.545978546143, 5021.437896728516, 3037.6204833984375, 9161.089324951172, 1489.1399841308594, 6588.353240966797]","[6791.0, 6512.0, 3168.0, 3785.0, 7372.0, 5195.0, 7011.0, 2500.0, 292.0, 7761.0]","[-351.5228576660156, -3480.6583213806152, -1957.5105485916138, 3069.6090774536133, -1552.4540214538574, -173.56210327148438, -3973.3795166015625, 6661.089324951172, 1197.1399841308594, -1172.6467590332031]","[-3.779815673828125, -37.42643356323242, -19.77283477783203, 31.64545440673828, -16.004680633544922, -1.7710418701171875, -41.38936996459961, 66.61089324951172, 12.470208168029785, -12.089141845703125]"
30,8,5,gnn_learned,1065.422,"[6064.770980834961, 2687.6692790985107, 1110.177194595337, 6364.920112609863, 5205.900276184082, 4431.206069946289, 2490.4180297851562, 9404.55551147461, 1238.3530578613281, 6691.894554138184]","[6791.0, 6512.0, 3168.0, 3785.0, 7372.0, 5195.0, 7011.0, 2500.0, 292.0, 7761.0]","[-726.2290191650391, -3824.3307209014893, -2057.822805404663, 2579.9201126098633, -2166.099723815918, -763.7939300537109, -4520.581970214844, 6904.555511474609, 946.3530578613281, -1069.1054458618164]","[-7.8089141845703125, -41.12183380126953, -20.786088943481445, 26.59711456298828, -22.33092498779297, -7.793815612792969, -47.089393615722656, 69.0455551147461, 9.857844352722168, -11.021705627441406]"
30,9,5,gnn_learned,1002.17206,"[6374.909576416016, 2901.0005168914795, 1579.3422861099243, 6442.754264831543, 5151.728893280029, 4276.0043869018555, 2744.39501953125, 9353.125762939453, 1367.3251342773438, 6911.28645324707]","[6791.0, 6512.0, 3168.0, 3785.0, 7372.0, 5195.0, 7011.0, 2500.0, 292.0, 7761.0]","[-416.0904235839844, -3610.9994831085205, -1588.6577138900757, 2657.754264831543, -2220.2711067199707, -918.9956130981445, -4266.60498046875, 6853.125762939453, 1075.3251342773438, -849.7135467529297]","[-4.474090576171875, -38.82794952392578, -16.047046661376953, 27.39952850341797, -22.889392852783203, -9.377506256103516, -44.44380187988281, 68.53125762939453, 11.201303482055664, -8.759933471679688]"
30,10,5,gnn_learned,934.02893,"[6566.6135177612305, 3054.28657913208, 1704.0733394622803, 6728.255683898926, 5259.953990936279, 4035.607109069824, 3109.941650390625, 9102.833557128906, 1246.1089477539062, 6846.262588500977]","[6791.0, 6512.0, 3168.0, 3785.0, 7372.0, 5195.0, 7011.0, 2500.0, 292.0, 7761.0]","[-224.38648223876953, -3457.71342086792, -1463.9266605377197, 2943.255683898926, -2112.0460090637207, -1159.3928909301758, -3901.058349609375, 6602.833557128906, 954.1089477539062, -914.7374114990234]","[-2.4127578735351562, -37.17971420288086, -14.787137985229492, 30.34284210205078, -21.773670196533203, -11.83053970336914, -40.636024475097656, 66.02833557128906, 9.938634872436523, -9.430282592773438]"
31,1,5,gnn_learned,1271.8872,"[2243.6866340637207, 1949.2050533294678, 8463.517066955566, 1989.7598266601562, 5468.166316986084, 8088.894882202148, 8215.786819458008, 4522.933029174805, 8620.479804992676, 1873.233320236206]","[7548.0, 6104.0, 2280.0, 386.0, 9508.0, 6930.0, 7808.0, 5783.0, 6436.0, 292.0]","[-5304.313365936279, -4154.794946670532, 6183.517066955566, 1603.7598266601562, -4039.833683013916, 1158.8948822021484, 407.7868194580078, -1260.0669708251953, 2184.479804992676, 1581.233320236206]","[-54.125648498535156, -45.65708923339844, 67.95073699951172, 16.70583152770996, -41.647769927978516, 11.706008911132812, 4.338157653808594, -12.857826232910156, 22.065452575683594, 16.301374435424805]"
31,2,5,gnn_learned,1309.4456,"[2086.4708862304688, 1624.431411743164, 8229.059043884277, 1903.0722045898438, 5039.939720153809, 8008.430946350098, 8113.837783813477, 4531.054336547852, 8411.454544067383, 1761.6136074066162]","[7548.0, 6104.0, 2280.0, 386.0, 9508.0, 6930.0, 7808.0, 5783.0, 6436.0, 292.0]","[-5461.529113769531, -4479.568588256836, 5949.059043884277, 1517.0722045898438, -4468.060279846191, 1078.4309463500977, 305.83778381347656, -1251.9456634521484, 1975.4545440673828, 1469.6136074066162]","[-55.729888916015625, -49.22602844238281, 65.37427520751953, 15.802835464477539, -46.062477111816406, 10.893241882324219, 3.2535934448242188, -12.774955749511719, 19.954086303710938, 15.150655746459961]"
31,3,5,gnn_learned,1388.4059,"[2460.148036956787, 1587.0943489074707, 8822.207252502441, 1970.506103515625, 5265.817428588867, 8352.176330566406, 8513.84553527832, 4136.341377258301, 8729.449897766113, 1942.697862625122]","[7548.0, 6104.0, 2280.0, 386.0, 9508.0, 6930.0, 7808.0, 5783.0, 6436.0, 292.0]","[-5087.851963043213, -4516.905651092529, 6542.207252502441, 1584.506103515625, -4242.182571411133, 1422.1763305664062, 705.8455352783203, -1646.6586227416992, 2293.4498977661133, 1650.697862625122]","[-51.91685485839844, -49.63632583618164, 71.89238739013672, 16.505271911621094, -43.73384094238281, 14.36541748046875, 7.508995056152344, -16.80263900756836, 23.166160583496094, 17.01750373840332]"
31,4,5,gnn_learned,1348.5676,"[2106.212272644043, 1861.2893695831299, 8523.661407470703, 2017.7264404296875, 5176.544673919678, 8115.705368041992, 8535.346801757812, 4106.234893798828, 8706.578353881836, 1717.6118240356445]","[7548.0, 6104.0, 2280.0, 386.0, 9508.0, 6930.0, 7808.0, 5783.0, 6436.0, 292.0]","[-5441.787727355957, -4242.71063041687, 6243.661407470703, 1631.7264404296875, -4331.455326080322, 1185.7053680419922, 727.3468017578125, -1676.7651062011719, 2270.578353881836, 1425.6118240356445]","[-55.528446197509766, -46.623191833496094, 68.61166381835938, 16.997150421142578, -44.654178619384766, 11.976821899414062, 7.73773193359375, -17.109848022460938, 22.935134887695312, 14.697029113769531]"
31,5,5,gnn_learned,1361.4122,"[2078.4753761291504, 1501.7882709503174, 8287.853019714355, 1973.1203002929688, 4970.360469818115, 7992.120780944824, 8101.354843139648, 4044.338897705078, 8458.365341186523, 1868.7648906707764]","[7548.0, 6104.0, 2280.0, 386.0, 9508.0, 6930.0, 7808.0, 5783.0, 6436.0, 292.0]","[-5469.52462387085, -4602.211729049683, 6007.8530197143555, 1587.1203002929688, -4537.639530181885, 1062.1207809448242, 293.35484313964844, -1738.6611022949219, 2022.3653411865234, 1576.7648906707764]","[-55.81147766113281, -50.573753356933594, 66.0203628540039, 16.532503128051758, -46.779788970947266, 10.728492736816406, 3.1207962036132812, -17.741439819335938, 20.427932739257812, 16.255308151245117]"
31,6,5,gnn_learned,1291.248,"[2690.633686065674, 1909.0530529022217, 8572.7744140625, 2084.708251953125, 5428.206508636475, 8869.493476867676, 8510.657745361328, 4724.554092407227, 8837.432800292969, 2032.5278759002686]","[7548.0, 6104.0, 2280.0, 386.0, 9508.0, 6930.0, 7808.0, 5783.0, 6436.0, 292.0]","[-4857.366313934326, -4194.946947097778, 6292.7744140625, 1698.708251953125, -4079.7934913635254, 1939.4934768676758, 702.6577453613281, -1058.4459075927734, 2401.4328002929688, 1740.5278759002686]","[-49.564964294433594, -46.09832000732422, 69.1513671875, 17.69487762451172, -42.05972671508789, 19.590843200683594, 7.4750823974609375, -10.800468444824219, 24.25689697265625, 17.943586349487305]"
31,7,5,gnn_learned,1248.6133,"[2870.2073287963867, 1732.6395359039307, 8520.617012023926, 2071.75830078125, 5310.436599731445, 7767.676620483398, 8273.517013549805, 4448.309265136719, 8483.20295715332, 1991.628942489624]","[7548.0, 6104.0, 2280.0, 386.0, 9508.0, 6930.0, 7808.0, 5783.0, 6436.0, 292.0]","[-4677.792671203613, -4371.360464096069, 6240.617012023926, 1685.75830078125, -4197.563400268555, 837.6766204833984, 465.5170135498047, -1334.6907348632812, 2047.2029571533203, 1699.628942489624]","[-47.73257827758789, -48.03692626953125, 68.57820892333984, 17.559982299804688, -43.27384948730469, 8.461380004882812, 4.952308654785156, -13.619293212890625, 20.678817749023438, 17.521947860717773]"
31,8,5,gnn_learned,1329.08,"[2087.406608581543, 1626.3774642944336, 8124.513046264648, 2124.5448608398438, 4807.296092987061, 7998.217643737793, 8296.674926757812, 4525.301307678223, 8310.406898498535, 1963.6427936553955]","[7548.0, 6104.0, 2280.0, 386.0, 9508.0, 6930.0, 7808.0, 5783.0, 6436.0, 292.0]","[-5460.593391418457, -4477.622535705566, 5844.513046264648, 1738.5448608398438, -4700.703907012939, 1068.217643737793, 488.6749267578125, -1257.6986923217773, 1874.4068984985352, 1671.6427936553955]","[-55.720340728759766, -49.20464324951172, 64.22541809082031, 18.10984230041504, -48.46086502075195, 10.790077209472656, 5.19866943359375, -12.833660125732422, 18.93340301513672, 17.233430862426758]"
31,9,5,gnn_learned,1372.5076,"[2088.520652770996, 1400.9211492538452, 8289.635917663574, 2112.6203002929688, 5219.036937713623, 8239.054298400879, 8387.004486083984, 3985.1024017333984, 8606.468048095703, 1917.1538829803467]","[7548.0, 6104.0, 2280.0, 386.0, 9508.0, 6930.0, 7808.0, 5783.0, 6436.0, 292.0]","[-5459.479347229004, -4703.078850746155, 6009.635917663574, 1726.6203002929688, -4288.963062286377, 1309.054298400879, 579.0044860839844, -1797.8975982666016, 2170.468048095703, 1625.1538829803467]","[-55.7089729309082, -51.682186126708984, 66.03995513916016, 17.985628128051758, -44.21611404418945, 13.222770690917969, 6.1596221923828125, -18.34589385986328, 21.923919677734375, 16.75416374206543]"
31,10,5,gnn_learned,1272.5027,"[2603.796184539795, 1859.5330276489258, 8420.208892822266, 2089.3347778320312, 5329.139545440674, 8188.127517700195, 8067.278839111328, 4087.558204650879, 8708.092750549316, 1930.740484237671]","[7548.0, 6104.0, 2280.0, 386.0, 9508.0, 6930.0, 7808.0, 5783.0, 6436.0, 292.0]","[-4944.203815460205, -4244.466972351074, 6140.208892822266, 1703.3347778320312, -4178.860454559326, 1258.1275177001953, 259.2788391113281, -1695.441795349121, 2272.0927505493164, 1638.740484237671]","[-50.45105743408203, -46.642494201660156, 67.47482299804688, 17.743070602416992, -43.08103561401367, 12.708358764648438, 2.7582855224609375, -17.300426483154297, 22.95043182373047, 16.89423179626465]"
32,1,5,gnn_learned,1163.2455,"[9233.16315460205, 3359.6141662597656, 3620.588539123535, 3091.073154449463, 1871.272159576416, 587.4468669891357, 3316.7413177490234, 2111.7497787475586, 3214.4970703125, 2608.3900756835938]","[8020.0, 6349.0, 8840.0, 9507.0, 6586.0, 372.0, 2966.0, 2489.0, 2499.0, 578.0]","[1213.1631546020508, -2989.3858337402344, -5219.411460876465, -6415.926845550537, -4714.727840423584, 215.44686698913574, 350.74131774902344, -377.2502212524414, 715.4970703125, 2030.3900756835938]","[12.254173278808594, -32.493324279785156, -55.52565383911133, -65.46864318847656, -50.15667724609375, 2.3675479888916016, 4.0315093994140625, -4.100545883178711, 7.453094482421875, 21.1498966217041]"
32,2,5,gnn_learned,1098.1047,"[8468.023490905762, 3446.740493774414, 3553.8608169555664, 3373.1048431396484, 2228.5717735290527, 706.7108416557312, 3696.579433441162, 2372.733238220215, 3738.3189697265625, 2690.4703979492188]","[8020.0, 6349.0, 8840.0, 9507.0, 6586.0, 372.0, 2966.0, 2489.0, 2499.0, 578.0]","[448.0234909057617, -2902.259506225586, -5286.139183044434, -6133.895156860352, -4357.428226470947, 334.7108416557312, 730.5794334411621, -116.26676177978516, 1239.3189697265625, 2112.4703979492188]","[4.525489807128906, -31.54629898071289, -56.23552322387695, -62.59076690673828, -46.355621337890625, 3.6781411170959473, 8.397464752197266, -1.2637691497802734, 12.90957260131836, 22.004899978637695]"
32,3,5,gnn_learned,1127.3125,"[8361.289115905762, 3531.4087524414062, 3409.1426849365234, 3568.2782821655273, 1989.5897254943848, 642.8683156967163, 3764.6278343200684, 2662.20751953125, 4100.6429443359375, 2823.3225708007812]","[8020.0, 6349.0, 8840.0, 9507.0, 6586.0, 372.0, 2966.0, 2489.0, 2499.0, 578.0]","[341.2891159057617, -2817.5912475585938, -5430.857315063477, -5938.721717834473, -4596.410274505615, 270.8683156967163, 798.6278343200684, 173.20751953125, 1601.6429443359375, 2245.3225708007812]","[3.4473648071289062, -30.625991821289062, -57.77507781982422, -60.59920120239258, -48.897979736328125, 2.9765748977661133, 9.179630279541016, 1.8826904296875, 16.683780670166016, 23.388776779174805]"
32,4,5,gnn_learned,1113.5544,"[9025.601684570312, 3504.2239990234375, 3648.34920501709, 3380.0818252563477, 2007.6539878845215, 808.5341968536377, 3756.242256164551, 2553.4513092041016, 3855.52001953125, 2589.9075927734375]","[8020.0, 6349.0, 8840.0, 9507.0, 6586.0, 372.0, 2966.0, 2489.0, 2499.0, 578.0]","[1005.6016845703125, -2844.7760009765625, -5191.65079498291, -6126.918174743652, -4578.3460121154785, 436.5341968536377, 790.2422561645508, 64.45130920410156, 1356.52001953125, 2011.9075927734375]","[10.1575927734375, -30.921478271484375, -55.23032760620117, -62.51957321166992, -48.705810546875, 4.797079086303711, 9.083244323730469, 0.7005577087402344, 14.130416870117188, 20.95737075805664]"
32,5,5,gnn_learned,1132.8142,"[8765.338455200195, 3519.111038208008, 3530.0592498779297, 3170.5618896484375, 1997.5254936218262, 632.9219164848328, 3392.1806564331055, 2381.7444610595703, 3662.05810546875, 2475.3370361328125]","[8020.0, 6349.0, 8840.0, 9507.0, 6586.0, 372.0, 2966.0, 2489.0, 2499.0, 578.0]","[745.3384552001953, -2829.888961791992, -5309.94075012207, -6336.4381103515625, -4588.474506378174, 260.92191648483276, 426.18065643310547, -107.25553894042969, 1163.05810546875, 1897.3370361328125]","[7.5286712646484375, -30.759662628173828, -56.488731384277344, -64.65753173828125, -48.813560485839844, 2.8672738075256348, 4.898628234863281, -1.1658210754394531, 12.115188598632812, 19.763927459716797]"
32,6,5,gnn_learned,1105.6261,"[8814.110336303711, 3617.8475646972656, 3711.8217239379883, 3469.197509765625, 1904.1219940185547, 730.8663578033447, 3681.301067352295, 2487.423873901367, 3803.9549560546875, 2909.5755004882812]","[8020.0, 6349.0, 8840.0, 9507.0, 6586.0, 372.0, 2966.0, 2489.0, 2499.0, 578.0]","[794.1103363037109, -2731.1524353027344, -5128.178276062012, -6037.802490234375, -4681.878005981445, 358.8663578033447, 715.3010673522949, -1.5761260986328125, 1304.9549560546875, 2331.5755004882812]","[8.021316528320312, -29.686439514160156, -54.55508804321289, -61.6102294921875, -49.807212829589844, 3.9435863494873047, 8.221851348876953, -0.017131805419921875, 13.593280792236328, 24.28724479675293]"
32,7,5,gnn_learned,1161.2659,"[8480.74895477295, 3267.793502807617, 3428.035270690918, 3137.1282272338867, 2051.0220947265625, 707.5458807945251, 3518.0628967285156, 2501.2319107055664, 3606.427734375, 2534.23876953125]","[8020.0, 6349.0, 8840.0, 9507.0, 6586.0, 372.0, 2966.0, 2489.0, 2499.0, 578.0]","[460.7489547729492, -3081.206497192383, -5411.964729309082, -6369.871772766113, -4534.9779052734375, 335.54588079452515, 552.0628967285156, 12.231910705566406, 1107.427734375, 1956.23876953125]","[4.654029846191406, -33.49137496948242, -57.574092864990234, -64.99868774414062, -48.24444580078125, 3.687317371368408, 6.345550537109375, 0.13295555114746094, 11.53570556640625, 20.377487182617188]"
32,8,5,gnn_learned,1126.3949,"[8800.131057739258, 3638.747817993164, 3505.3450927734375, 3403.3354415893555, 1856.0573654174805, 771.8683242797852, 3572.687801361084, 2335.110466003418, 3834.383056640625, 2587.0996704101562]","[8020.0, 6349.0, 8840.0, 9507.0, 6586.0, 372.0, 2966.0, 2489.0, 2499.0, 578.0]","[780.1310577392578, -2710.252182006836, -5334.6549072265625, -6103.6645584106445, -4729.9426345825195, 399.86832427978516, 606.687801361084, -153.88953399658203, 1335.383056640625, 2009.0996704101562]","[7.8801116943359375, -29.45926284790039, -56.75164794921875, -62.282291412353516, -50.318538665771484, 4.394157409667969, 6.973423004150391, -1.6727123260498047, 13.910240173339844, 20.92812156677246]"
32,9,5,gnn_learned,1213.5524,"[8719.554580688477, 3161.892288208008, 3069.3350372314453, 3316.9749603271484, 1919.3624267578125, 805.9387369155884, 3584.481773376465, 2503.5566177368164, 3707.3243408203125, 2570.4552001953125]","[8020.0, 6349.0, 8840.0, 9507.0, 6586.0, 372.0, 2966.0, 2489.0, 2499.0, 578.0]","[699.5545806884766, -3187.107711791992, -5770.664962768555, -6190.025039672852, -4666.6375732421875, 433.9387369155884, 618.4817733764648, 14.556617736816406, 1208.3243408203125, 1992.4552001953125]","[7.0662078857421875, -34.64247512817383, -61.390052795410156, -63.16352081298828, -49.64508056640625, 4.768557548522949, 7.108985900878906, 0.15822410583496094, 12.586711883544922, 20.754741668701172]"
